279066631451502998554337906829144231884,,root,0,,,10.245.195.5,1583172727.1033268
31253763868673811156427196991960259203,@ArianaGrande,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268232.3832474
172512008053912628008091317777345447721,New York City,ui,3,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268232.9387014
57837853326317253726480822960873123468,#MeToo,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268235.2691705
312304356453666869018610485837376972289,😊,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268235.6598687
24580560889202235917997418011835882412,God,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268236.1742036
91425549819641365148712591741219879509,2013,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268236.815782
202565709471493045308079660699365815336,@ArianaGrande,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268237.1691568
275197969977122979216159701385621898605,New York City,ui,3,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268237.5587559
255382926819869023481365042300759352585,#MeToo,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268239.4694219
213658437895240792353475684642326731214,😊,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268239.8574023
159629365164871448225596874602329324039,God,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268240.3716843
104423628291107838643730667821258916261,2013,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268241.043194
88959147290186258209512745160918392395,@ArianaGrande,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268241.7119021
34000056395336956968256718252300013452,New York City,ui,3,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268242.309752
319874692456032497082914658505443973655,#MeToo,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268248.529077
316458271894214952236600804452082328748,😊,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268248.9511335
146607629905693675825237845651709704825,God,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268249.4687002
150991210706541480567808744937025720003,2013,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268250.1425529
283171943419298082365792790498668019396,@ArianaGrande,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268250.8028955
162829736674918480840619969326579617217,New York City,ui,3,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268251.1302068
63954997109747774106321530964606763857,#MeToo,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268253.2057748
225046288158730992997940995722581122543,😊,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268253.5945103
34478167475929564037254034828909315887,2013,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268254.1086078
316234964421177247390548818350585905360,God,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268254.7797277
305363073068835504046238014854434280100,@ArianaGrande,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268255.3855584
274495015270305854749913291629644301166,New York City,ui,3,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268255.9414313
22636125564207332672716091796018279964,#MeToo,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268259.2723718
239057012866359500564733076412214816169,😊,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268259.6613092
23595046468811027721253579150722087144,God,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268260.2109764
6612996784801447374676825867999226211,2013,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268260.8367834
89461813908334692550770740465408774455,@ArianaGrande,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268261.1908853
13624461829543707152174146130948700781,New York City,ui,3,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268261.5965586
10215563074241623254571303973091740609,#MeToo,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268281.1219811
87608376223880163779732710955723278087,😊,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268281.5134196
249901892827277295952517339664216190022,God,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268282.0270312
68309859852267693637240268557755095032,2013,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268282.6990812
276037268124960674608763560731265294828,@ArianaGrande,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268283.3293784
339311450729851783191506173315736730310,New York City,ui,3,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268283.6574788
250262680537351751610659372881693869102,#MeToo,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268286.55321
279751778641038540679055224709242365276,God,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268286.9420877
183847672391146963726238334420861753790,😊,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268287.611127
237074205777204178556067445389763397097,2013,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268288.1812532
115665320665109034802748016539656163261,New York City,ui,3,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268288.8199253
212742579589622628534748451209351623971,@ArianaGrande,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268289.1664333
259288210618076863705855583796127556393,#MeToo,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268347.6018014
208603781767841575007676662735656529934,😊,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268348.009403
145608564404948484465295460213338905462,God,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268348.546368
245088555227418126353876225187508655329,2013,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268349.245048
333317828003424354107701238411497286685,@ArianaGrande,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268349.9433997
162915461916326346175940456271326304495,New York City,ui,3,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268350.5878427
150768166470425337282348743746293940625,#MeToo,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583268353.076391
38351897758505000667994748390977239655,😊,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583268353.4702249
160792057480273513741415447136129348597,God,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583268353.9894493
193830674153501008630937350306135849317,2013,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583268354.6634595
15455184420023786679990263904143176770,@ArianaGrande,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583268355.3310394
23035593195165420511866731902793609028,New York City,ui,3,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583268355.6665995
270734160339224461370112929475989228406,#MeToo,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268366.5110724
260373412855354261746026858497354693477,😊,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268366.9013638
327435248268689528974413467218409049314,God,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268367.415695
110867526902891778799093734107943383504,2013,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268368.0864866
190338851729594988021491612284389282652,@ArianaGrande,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268368.755056
154098834245685128999190186262640589766,New York City,ui,3,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268369.3761797
219753637677454957866792036725148474100,#MeToo,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583268382.5587933
86432571222204452384308089925781015115,😊,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583268382.9547389
87316622635287041408982033732714851244,God,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583268383.4732897
266127671334998984622676321343317471776,2013,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583268384.1475823
103244701287991627015241016121416907558,@ArianaGrande,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583268384.806984
86044917725253768275465475836782881311,New York City,ui,3,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583268385.162304
97409844054110828756396078710196155149,#MeToo,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583268495.7347448
103252962609437354732776724891910607685,@ArianaGrande,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583268496.1552186
299529037364887386018286810857068972876,New York City,ui,3,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583268496.5419345
286330638181566244327965857613154323226,test,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583268496.9041948
284192791117178421565480253842887511479,2013,ui,1,en,[rank],10.245.195.196,"['src', 'lang', 'metric']",1583341791.9875882
174482665407679471478997529245179158328,#MeToo,ui,1,en,[rank],10.245.195.196,"['src', 'lang', 'metric']",1583341793.3242888
36473203322476569890811606744990910230,😊,ui,1,en,[rank],10.245.195.196,"['src', 'lang', 'metric']",1583341793.9122844
144544941238648051582060107647188186164,God,ui,1,en,[rank],10.245.195.196,"['src', 'lang', 'metric']",1583341794.944916
189046106374905680596192934921002965048,New York City,ui,3,en,[rank],10.245.195.196,"['src', 'lang', 'metric']",1583341796.1651738
170271060904931677154021386310414011303,@ArianaGrande,ui,1,en,[rank],10.245.195.196,"['src', 'lang', 'metric']",1583341798.0482376
96548049576333072341422436797433091868,#MeToo,ui,1,en,[rank],10.245.195.196,"['src', 'lang', 'metric']",1583341801.1868575
31128613161548896193054027743666369215,God,ui,1,en,[rank],10.245.195.196,"['src', 'lang', 'metric']",1583341801.5937314
42780060260372405221791250287167160824,😊,ui,1,en,[rank],10.245.195.196,"['src', 'lang', 'metric']",1583341802.319495
252400114448850267515929912199039865329,2013,ui,1,en,[rank],10.245.195.196,"['src', 'lang', 'metric']",1583341802.6024997
297589569316878519015595382486595569992,@ArianaGrande,ui,1,en,[rank],10.245.195.196,"['src', 'lang', 'metric']",1583341803.016206
294243388494420560097533743287124409234,New York City,ui,3,en,[rank],10.245.195.196,"['src', 'lang', 'metric']",1583341803.4187508
89240030348691307203359206958405614350,#MeToo,ui,1,en,[rank],10.245.195.196,"['src', 'lang', 'metric']",1583341813.4226627
91327131494466020057911245603467874529,😊,ui,1,en,[rank],10.245.195.196,"['src', 'lang', 'metric']",1583341813.8143964
278983314930624603657055857423435385101,2013,ui,1,en,[rank],10.245.195.196,"['src', 'lang', 'metric']",1583341814.3287413
331065121593744622319080559987428426050,God,ui,1,en,[rank],10.245.195.196,"['src', 'lang', 'metric']",1583341814.9974554
86155522318877660273309999204019280996,@ArianaGrande,ui,1,en,[rank],10.245.195.196,"['src', 'lang', 'metric']",1583341815.6686752
266834647635081852131632469780258594397,New York City,ui,3,en,[rank],10.245.195.196,"['src', 'lang', 'metric']",1583341816.2856278
320392906944562388227717576409926651862,#MeToo,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583777861.9984963
21528875105646506220834057060764616546,😊,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583777864.4957945
95065346991982607123102548876402686383,God,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583777867.3567798
299393716280022378027650598669203781025,2013,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583777870.3654122
27215265066861207719404271032013370901,@ArianaGrande,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583777874.0670788
39148223104841374427286113123553671184,New York City,ui,3,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583777877.0882044
42668566323844644859314872396116821625,#MeToo,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583777881.722751
210151333050378315221550900300727969374,😊,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583777881.9729662
312883954270428171772762214570828544195,God,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583777882.426173
25146877484112719313508685639210415271,2013,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583777883.1069074
246774049274195775130909013065119979651,@ArianaGrande,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583777883.7798383
296723694001682970929613408009126867177,New York City,ui,3,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583777884.5534854
128089008817741147693016401777251527112,#MeToo,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583777885.2427084
67546694739658723643695722008992657588,😊,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583777885.510993
200690341959367604169857665385920024529,God,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583777885.8256123
241293871842331188498627615909687265691,2013,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583777886.2658758
49883429451231303019740883121711315500,@ArianaGrande,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583777886.6808267
110749538422040163913030684850589313079,New York City,ui,3,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583777887.109807
66020588353144430713340612060715411672,#MeToo,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583777887.6279123
106311723588453722010445723356242351918,😊,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583777887.854679
37865973590554092503115900401612834514,God,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583777888.1636958
99467017584152810272340961574082938230,@ArianaGrande,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583777888.5906036
243773578937480866035503775993903015377,New York City,ui,3,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583777889.1510184
70859371300079617819974787986138915873,2013,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583777889.7208264
69730672301211135466489872413429132344,#MeToo,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583777898.2053328
250587158668028207781904598121143383599,😊,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583777898.4990034
69294432614846532836749825900665295351,God,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583777898.903318
43506981236812051905673690708058971590,2013,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583777899.7164252
60743717188190511778360990773993203573,@ArianaGrande,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583777900.1563427
102844780099130566637520906140590264715,New York City,ui,3,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583777900.6026208
186722452316916280669760052267055162946,#MeToo,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583777912.0218852
290491710933621710593453165713302779290,😊,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583777912.4085276
258500671931957987954822491711734780983,God,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583777912.8010507
5328673566431892601915956574996950800,2013,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583777913.3146842
308669715134510929193258469740971803647,@ArianaGrande,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583777913.8950427
224864439328949181747451482915912875932,New York City,ui,3,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583777914.5119653
313509884153907908174818212152577488554,New York City,ui,3,en,[rank],10.245.201.32,"['src', 'lang', 'metric']",1583778207.8159811
264008866729799631982043982033879013284,God,ui,1,en,[rank],10.245.201.32,"['src', 'lang', 'metric']",1583778208.9442837
259665292785489284842838016688723547671,😊,ui,1,en,[rank],10.245.201.32,"['src', 'lang', 'metric']",1583778209.8596013
55729836923509961904431734965223350570,2013,ui,1,en,[rank],10.245.201.32,"['src', 'lang', 'metric']",1583778210.5127122
115925336374185158492026752029045655603,@ArianaGrande,ui,1,en,[rank],10.245.201.32,"['src', 'lang', 'metric']",1583778211.2572472
3554514723618204533604166548222814518,#MeToo,ui,1,en,[rank],10.245.201.32,"['src', 'lang', 'metric']",1583778211.6404388
135693935685117035488194454296416062211,New York City,ui,3,en,[rank],10.245.201.32,"['src', 'lang', 'metric']",1583778220.6662886
97779382430715819953586893624232837149,@ArianaGrande,ui,1,en,[rank],10.245.201.32,"['src', 'lang', 'metric']",1583778221.4888594
301574609091611736998370028997479393727,God,ui,1,en,[rank],10.245.201.32,"['src', 'lang', 'metric']",1583778222.1237128
320822127404906818789332079127333304524,2013,ui,1,en,[rank],10.245.201.32,"['src', 'lang', 'metric']",1583778223.5300772
239448305511826632765193113842758485245,😊,ui,1,en,[rank],10.245.201.32,"['src', 'lang', 'metric']",1583778224.153203
30730838430159266417036462271507726235,#MeToo,ui,1,en,[rank],10.245.201.32,"['src', 'lang', 'metric']",1583778224.8003175
292041116657042068905036776193389280482,@ArianaGrande,ui,1,en,[rank],10.245.201.32,"['src', 'lang', 'metric']",1583778234.6365507
131759598299177203656728426962824879686,2013,ui,1,en,[rank],10.245.201.32,"['src', 'lang', 'metric']",1583778235.2194698
287410759539381161556822298166560361411,New York City,ui,3,en,[rank],10.245.201.32,"['src', 'lang', 'metric']",1583778235.6240952
152569527934084466069136519493807715172,😊,ui,1,en,[rank],10.245.201.32,"['src', 'lang', 'metric']",1583778236.0122726
118258751122977120085293462162293323081,God,ui,1,en,[rank],10.245.201.32,"['src', 'lang', 'metric']",1583778236.3243318
166503859162692793967522968713501585361,#MeToo,ui,1,en,[rank],10.245.201.32,"['src', 'lang', 'metric']",1583778236.7120411
284957396476686221765608639716279188750,God,ui,1,en,[rank],10.245.201.32,"['src', 'lang', 'metric']",1583778252.7277079
278344207926736633805121068374511990889,#MeToo,ui,1,en,[rank],10.245.201.32,"['src', 'lang', 'metric']",1583778253.274342
285161999276578560085796058176603292413,😊,ui,1,en,[rank],10.245.201.32,"['src', 'lang', 'metric']",1583778253.566777
42008318248950367440902664243001547221,New York City,ui,3,en,[rank],10.245.201.32,"['src', 'lang', 'metric']",1583778254.0233471
38430081612644713933277249087391466570,@ArianaGrande,ui,1,en,[rank],10.245.201.32,"['src', 'lang', 'metric']",1583778254.458614
215777811558567048029215726606335868935,2013,ui,1,en,[rank],10.245.201.32,"['src', 'lang', 'metric']",1583778254.8396995
269164062609001403256257312579252132142,😊,ui,1,en,[rank],10.245.201.32,"['src', 'lang', 'metric']",1583778270.766948
186740090831573867079410469062696818426,#MeToo,ui,1,en,[rank],10.245.201.32,"['src', 'lang', 'metric']",1583778271.2442734
91185294841213356275618209524128036693,New York City,ui,3,en,[rank],10.245.201.32,"['src', 'lang', 'metric']",1583778271.593461
140012970221096340794122534724098515526,2013,ui,1,en,[rank],10.245.201.32,"['src', 'lang', 'metric']",1583778272.1893094
268209261325414344048068487321842289171,@ArianaGrande,ui,1,en,[rank],10.245.201.32,"['src', 'lang', 'metric']",1583778272.7919507
142431118943713734643834087259652313870,God,ui,1,en,[rank],10.245.201.32,"['src', 'lang', 'metric']",1583778273.1513565
300615419692689381866968208343346541423,#MeToo,ui,1,en,[rank],10.245.201.32,"['src', 'lang', 'metric']",1583778277.734635
292733119273015233385576254561114656247,New York City,ui,3,en,[rank],10.245.201.32,"['src', 'lang', 'metric']",1583778277.9826052
75976378340563957077429118536288058210,God,ui,1,en,[rank],10.245.201.32,"['src', 'lang', 'metric']",1583778278.4073668
54985452718735642333450571326293599763,😊,ui,1,en,[rank],10.245.201.32,"['src', 'lang', 'metric']",1583778278.8677864
125749576261446884854305647329218820506,@ArianaGrande,ui,1,en,[rank],10.245.201.32,"['src', 'lang', 'metric']",1583778279.163766
104782411816659817730851871460372054666,2013,ui,1,en,[rank],10.245.201.32,"['src', 'lang', 'metric']",1583778279.5847073
150236727135421789300994183062453139432,😊,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583844844.4010968
206723672118407157224720222284202540105,#MeToo,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583844845.3442888
122664345601804937547110063719257126439,God,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583844845.79393
111528205340277120899135880817003501431,2013,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583844846.505342
249868570498659177871777306586801380612,@ArianaGrande,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583844847.4026406
317778542012062927053608455767915662930,New York City,ui,3,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583844848.266568
260452000320369136311497981350073828248,#MeToo,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583844852.6989553
182610802949921442456389291970467161708,God,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583844852.925181
14183960438730801996402217975655452429,😊,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583844853.6866033
32999045935024743830039783633664134336,@ArianaGrande,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583844854.1647623
37935588499587410813271941313349232935,2013,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583844855.0034885
16336311484830662701234634775248996207,New York City,ui,3,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583844855.5610335
137203670968240565427954269370722338771,#MeToo,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583844856.1768057
280294010480130681882694189799291829052,😊,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583844856.7241755
193225824210907721435383576644125591141,@ArianaGrande,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583844857.239843
160987144786968182149870055028201962784,2013,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583844857.6553428
269379787178550052880282790057345655514,God,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583844858.23651
47512256461638025912267150267280273133,New York City,ui,3,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583844858.7021575
297267283310730257103422840600128730528,#MeToo,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583844868.9743526
117660238960323806299286429482578609707,😊,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583844869.4589257
293594231464978449605457555881508822291,2013,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583844870.2381794
91479937994499706198942356189135129552,God,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583844871.0058398
20891909980737626285673645709713204369,@ArianaGrande,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583844871.7090964
299570567506581582507691827143274736036,New York City,ui,3,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583844872.3294895
13840377713733410399309619108858527027,#MeToo,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583844880.103712
324303174763681043155054892591220556104,@ArianaGrande,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583844880.3497734
215854663298002532853125340366722613851,God,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583844880.8386621
216739643633401870349168713310947176968,2013,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583844881.2994862
323900437015090971894097422532271694309,😊,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583844881.65632
218301345432362014688587349396043904311,New York City,ui,3,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583844882.0772486
142504602107306521740488452556916590555,#MeToo,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583844901.4172995
204943202298873524482457246096681376464,😊,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583844901.625916
36445376409256253811343564218250557528,God,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583844901.9104722
193087436883221588468348220819544449311,@ArianaGrande,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583844902.267175
63697388872461711447132827885071557140,2013,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583844902.7864208
40448610722780166464202608083925893064,New York City,ui,3,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583844903.2787697
31605734866837598029973732354972400173,#MeToo,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583855353.0124915
306908465869653860017641730387635243706,@ArianaGrande,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583855353.5090308
252751567311918166106038850227537931012,😊,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583855354.0421302
196324522962418528699051068874279437103,God,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583855354.4821591
44834464676224277895883865778292367725,2013,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583855355.0618567
28208216976942849155334296788963645105,New York City,ui,3,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583855355.6278098
199915008152661728931864911327083148114,#MeToo,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583855357.8654418
147143507801728882258447988692200611043,😊,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583855358.128844
2448749415827770718565432119583913654,God,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583855358.4444885
298968690128857021405634885222817984266,2013,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583855358.8555112
35647861913472961968062193626602928516,@ArianaGrande,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583855359.268212
63429459747135681698579833524567375117,New York City,ui,3,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583855359.6501303
144430504290797141656752891346687289294,virus,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583855360.0236099
15051328905505673745225026945072706574,#MeToo,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583855408.302967
213666185555947167434494693447628797869,😊,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583855408.529132
144357931474263482401078291620148372558,God,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583855408.8260815
230783885282977873088318236965706455891,2013,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583855409.2254744
219453686675629343873065408432867654293,@ArianaGrande,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583855409.6195574
188371723293630006997988707041699418435,New York City,ui,3,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583855410.0079684
162859447577781864483607678258449861077,virus,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583855410.391752
247289016687844695027803448284367696341,virus,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583855420.6921003
233300087133936437947606017917363356013,virus,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583855425.274765
277674179247815545603918982489489285292,virus,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583855435.3577325
119035469428193503270593006123226061151,@ArianaGrande,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583855441.3355582
3082035893698871876831100717417143626,New York City,ui,3,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583855441.775553
194408326891074572889634667084692335173,God,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583855442.1921735
268428842994286353232929203782793585819,#MeToo,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583855442.584225
162757734348138663768568554112465070261,2013,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583855442.8224022
