pid,query,src,wordcount,lang,metrics,ip,sent,date
91577637949777406414331619624299481352,bitcoin,api,1,en,freq,132.198.100.185,,1616673909.4627674
274831351527175243513803163335914829331,gold,api,1,en,freq,132.198.100.185,,1616673917.956997
65838278817447553607686340523984928419,hahaha,ui,1,en,rank,132.198.100.185,,1616676231.0480497
128470012188624430625422464437182784987,Black Lives Matter,ui,3,en,rank,132.198.100.185,,1616676234.53732
195488510333204829190252210606231842310,🦠,ui,1,en,rank,132.198.100.185,,1616676236.303235
185941247850250154299619608051912809670,#MeToo,ui,1,en,rank,132.198.100.185,,1616676237.1094425
309932533582480808953320121952848134356,😊,ui,1,en,rank,132.198.100.185,,1616676364.6823165
246676116605788609928328662852076538804,ethereum,api,1,en,freq,132.198.100.186,,1616677313.969399
14658107004187044434073249521249803674,dollar,api,1,en,freq,132.198.100.185,,1616677316.2441945
306468699656667759233221824258644684293,btc,api,1,en,freq,132.198.100.185,,1616677319.4556544
158329114217122038624534554945265453685,eth,api,1,en,freq,132.198.100.185,,1616677325.411736
184462285169741795033147912993070405326,silver,api,1,en,freq,132.198.100.185,,1616677329.0053134
163528886477786903879742804123969452427,bitcoin,api,1,en,freq,132.198.100.185,,1616677567.5533998
204587380307925775390161233230724365354,gold,api,1,en,freq,132.198.100.185,,1616677570.2735279
41822273591913417345020809649506281398,🦠,ui,1,en,rank,132.198.100.185,,1616678152.2149243
306193258145946393512362586955958262058,hahaha,ui,1,en,rank,132.198.100.185,,1616678153.1228514
327152698625077024317468290050320751515,Black Lives Matter,ui,3,en,rank,132.198.100.185,,1616678155.701681
325522506941205152559376855753707210985,#MeToo,ui,1,en,rank,132.198.100.185,,1616678160.7770457
77728895921342049397322365863261210967,pool,api,1,en,freq,132.198.100.185,,1616679064.7780113
185623577577702385273621473827949685818,hot tub,api,2,en,freq,132.198.100.185,,1616679071.5299401
106173438150822378222008881642675652921,eBay,api,1,en,freq,132.198.100.185,,1616679078.8567917
22256474354530477042725357668447475492,glasses,api,1,en,freq,132.198.100.185,,1616679083.2306178
136080341413494218360936591215590302401,HP,api,1,en,freq,132.198.100.185,,1616679095.023779
225412718259735796797315483190491649133,Skechers,api,1,en,freq,132.198.100.185,,1616679102.0897744
61841769167925145582066549793282059962,ADT,api,1,en,freq,132.198.100.185,,1616679107.9118865
333297536581360954917082253197281428990,Groupon,api,1,en,freq,132.198.100.185,,1616679112.6027253
78068341122685007829100744999507450854,Gamestop,api,1,en,freq,132.198.100.185,,1616679118.4286222
267789257483502794665969306448558150924,McDonald's,api,1,en,freq,132.198.100.185,,1616679122.7665691
15769647764485102729008036086481933009,Adobe,api,1,en,freq,132.198.100.185,,1616679127.4532733
301593674787013274693232073489931853612,btc,api,1,en,freq,132.198.100.186,,1616680948.7548583
336387261288725431878565639631112551630,ethereum,api,1,en,freq,132.198.100.186,,1616680953.654186
295343528695045323792951811934874330124,dollar,api,1,en,freq,132.198.100.186,,1616680955.607608
107931895203360901769584666218601342777,silver,api,1,en,freq,132.198.100.186,,1616680958.8207989
27605180396422087952920059972675049266,🦠,ui,1,en,rank,132.198.100.185,,1616680961.508868
129292076625142436043171494698387563634,hahaha,ui,1,en,rank,132.198.100.185,,1616680961.9185693
151225522740222728079391512083479264855,Black Lives Matter,ui,3,en,rank,132.198.100.185,,1616680963.6542866
153695444039878517165417526371335553315,#MeToo,ui,1,en,rank,132.198.100.185,,1616680965.4943628
243474545219343368627538553379368719875,eth,api,1,en,freq,132.198.100.186,,1616680966.583424
196097524029220055167197859478313792772,coronavirus,ui,1,en,rank,132.198.100.185,,1616680969.2772505
106530305079980598100720036294967471923,coronavirus,ui,1,en,freq,132.198.100.185,,1616680995.9226985
129582683634350575235037853452370289670,coronavirus,ui,1,en,rank,132.198.100.185,,1616681016.2974825
135230630621725695555790551328734389152,COVID,ui,1,en,rank,132.198.100.185,,1616681021.2871625
333510744165692072170884458397948019971,masks,ui,1,en,rank,132.198.100.185,,1616681033.6197114
66860856377866123736542322715343069325,ventilators,ui,1,en,rank,132.198.100.185,,1616681056.7062836
105526314749763901540243759356410197764,gold,api,1,en,freq,132.198.100.186,,1616681175.0855403
190551583564653239639003278840282532549,bitcoin,api,1,en,freq,132.198.100.186,,1616681183.610663
81699537590754330030444089834243766637,dollar,api,1,en,freq,132.198.100.186,,1616681211.2228343
291265950621397259155273747659224783939,#MeToo,ui,1,en,rank,132.198.100.185,,1616683578.5736566
14971789773528281615334391998656531521,Black Lives Matter,ui,3,en,rank,132.198.100.185,,1616683802.566313
185677786786683463564489859854711181662,🦠,ui,1,en,rank,132.198.100.185,,1616683804.5020738
300219748976496166040023638330441538944,hahaha,ui,1,en,rank,132.198.100.185,,1616683804.946022
221796661144025443990373571042167695048,#MeToo,ui,1,en,rank,132.198.100.185,,1616683806.7962701
278555509289686300606490707577161344377,silver,api,1,en,freq,132.198.100.185,,1616684532.340401
247883428526322724233611825882019451216,dollar,api,1,en,freq,132.198.100.185,,1616684549.390506
260317462943468443509214588981023225119,ethereum,api,1,en,freq,132.198.100.185,,1616684611.6563592
45048015867753988716307920310267894474,btc,api,1,en,freq,132.198.100.185,,1616684618.488934
306225095811740706908109146280378063016,eth,api,1,en,freq,132.198.100.185,,1616684645.9044542
229082842356264201797544557832602474577,gold,api,1,en,freq,132.198.100.185,,1616684712.8242965
218222859933665869537572668305011831906,bitcoin,api,1,en,freq,132.198.100.185,,1616684715.2960918
72114419971573257777976876521013063369,dollar,api,1,en,freq,132.198.100.185,,1616684716.37067
333285437279927707895545459621260066173,ethereum,api,1,en,freq,132.198.100.185,,1616684717.2471364
67437559875292908006317292010483621889,cisco,api,1,en,freq,132.198.100.186,,1616684758.2792525
200093453456947184424390138127447327964,Johnson & Johnson,api,3,en,freq,132.198.100.185,,1616685653.8746474
181605559036873808605224873997151793201,house,api,1,en,freq,132.198.100.185,,1616685658.1459303
112849354760947286076828755134010062627,cryptocurrency,api,1,en,freq,132.198.100.185,,1616686863.3187265
192645187048744758656756726842086154095,decentraland,api,1,en,freq,132.198.100.185,,1616686864.595004
224030163211619619632312640537182658303,mana,api,1,en,freq,132.198.100.185,,1616686865.0256023
219895855330987572685684890725641556763,theta,api,1,en,freq,132.198.100.185,,1616686866.5346596
71620208575626417786317843477925672410,polkadot,api,1,en,freq,132.198.100.185,,1616686868.1513548
257426814605495277710080663215846558452,Tilray,api,1,en,freq,132.198.100.185,,1616686869.6468613
175725289234456007047653202229070212319,shipping,api,1,en,freq,132.198.100.185,,1616686870.2339876
200585425634070555679700238938685733768,Prada,api,1,en,freq,132.198.100.185,,1616686871.662276
267664279741171579550301966920060557037,Kodak,api,1,en,freq,132.198.100.185,,1616686873.4236503
142931085904037666962300839745589734560,razer,api,1,en,freq,132.198.100.185,,1616686874.9343793
28826783932502625104821130939823031792,Wells Fargo,api,2,en,freq,132.198.100.185,,1616686876.6126063
54145133323351564458391924923418323392,xfinity,api,1,en,freq,132.198.100.185,,1616686881.5426803
92557798105533015670793909869621820898,gold,api,1,en,freq,132.198.100.185,,1616686883.2323468
145276764935600585991576037396879272998,propane,api,1,en,freq,132.198.100.185,,1616686884.723846
254113318999839621957601969937578627222,Redfin,api,1,en,freq,132.198.100.185,,1616686886.4793859
57337978733286376462903024805941352018,solar panel,api,2,en,freq,132.198.100.185,,1616686887.5786164
82058639076951139509230487363702622924,Corsair,api,1,en,freq,132.198.100.185,,1616686891.9219701
280727353596241298800575170195008604016,weed,api,1,en,freq,132.198.100.185,,1616686893.4756389
312266953208742551122067472688736388933,Sonos,api,1,en,freq,132.198.100.185,,1616686894.8265946
182520881597283119127837785700481665029,Alibaba,api,1,en,freq,132.198.100.185,,1616686896.4705439
110640072194551459378035299900410717001,American Eagle,api,2,en,freq,132.198.100.185,,1616686898.1580489
237767338700920088150676472132738517965,LightInTheBox,api,1,en,freq,132.198.100.185,,1616686902.5857904
110791472291730315648931613952537394759,Visa,api,1,en,freq,132.198.100.185,,1616686903.204002
212143346596292286245218470057036460838,Dropbox,api,1,en,freq,132.198.100.185,,1616686904.636084
263804337453847604660962625888963144211,xau,api,1,en,freq,132.198.100.185,,1616686906.2187536
205212664385911670743981900624204315351,baking,api,1,en,freq,132.198.100.185,,1616686907.2774777
105396094651214257680647625225340074676,comcast,api,1,en,freq,132.198.100.185,,1616686908.8500638
304185002427267455404943668372197414712,CBD,api,1,en,freq,132.198.100.185,,1616686910.8590589
47755106286506391450898444820418173523,ethereum classic,api,2,en,freq,132.198.100.185,,1616686912.4698558
282915922368109067237526564793219790437,graph,api,1,en,freq,132.198.100.185,,1616686912.8585374
108685779354422359100882050813107199742,ocean,api,1,en,freq,132.198.100.185,,1616686914.4187381
101248472182467052179700462939877119191,Kroger,api,1,en,freq,132.198.100.185,,1616686917.115941
328609194850160822934918142480796823846,disney,api,1,en,freq,132.198.100.185,,1616686918.6507068
108234465150360228266766578771572521947,sports betting,api,2,en,freq,132.198.100.185,,1616686920.1613488
192768465717152184131591306579931363337,starbucks,api,1,en,freq,132.198.100.185,,1616686925.1808782
256317562939391717055767931718619097960,Victoria's Secret,api,2,en,freq,132.198.100.185,,1616686926.6222076
273593359987920707248434787787943093611,pinterest,api,1,en,freq,132.198.100.185,,1616686930.8150077
256689644798499980537074830892887341675,dollar,api,1,en,freq,132.198.100.185,,1616688139.8650498
75433571456064790135716500062698169773,btc,api,1,en,freq,132.198.100.186,,1616688148.3621955
328404588255212189380630659838409397539,silver,api,1,en,freq,132.198.100.186,,1616688150.831217
148557693079036748799668991191308989273,eth,api,1,en,freq,132.198.100.186,,1616688152.6491528
172175714387635287424729046378072677350,ethereum,api,1,en,freq,132.198.100.186,,1616688153.7737944
162794021880535401991098615760242939333,bitcoin,api,1,en,freq,132.198.100.186,,1616688305.4740078
42987591624149397195368372358897737629,gold,api,1,en,freq,132.198.100.186,,1616688306.2785096
